gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2243811640				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC421642	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC421642	XC421642		Sreekumar Chirukandoth									song						PRESENT	field recording					has background sounds: Corvus splendens																	2018-05-09	09:30	129	129	2018	5	9	2018-05-09						Two males  singing from the same tree. It was a windy day.; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.832	80.0382																																																		Oriolus kundoo Sykes, 1832							Animalia|PASSERIFORMES|Oriolidae	Animalia	Chordata	Aves	Passeriformes		Oriolidae				Oriolus	Oriolus			kundoo			SPECIES		Indian Golden Oriole	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:26.873Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	9523325	9523325	1	44	212	729	5708	2488947		9523325	Oriolus kundoo	Oriolus kundoo Sykes, 1832	Oriolus kundoo		DWC_ARCHIVE	2025-06-12T13:57:26.873Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243811623				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC424129	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC424129	XC424129		Sreekumar Chirukandoth									call						PRESENT	field recording																						2017-10-24	18:00	297	297	2017	10	24	2017-10-24						Call of a single bird; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		40 m							12.8333	80.0344																																																		Athene brama (Temminck, 1821)							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Athene	Athene			brama			SPECIES		Spotted Owlet	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:27.875Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2497280	2497280	1	44	212	1450	9348	2497239		2497280	Athene brama	Athene brama (Temminck, 1821)	Athene brama		DWC_ARCHIVE	2025-06-12T13:57:27.875Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243809811				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC419793	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC419793	XC419793		Sreekumar Chirukandoth									call						PRESENT	field recording					has background sounds: Prinia socialis|Corvus splendens																	2016-05-29	18:30	150	150	2016	5	29	2016-05-29						A male which was foraging in the pond. let out a warning call as I approached; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.9184	80.1828																																																		Hydrophasianus chirurgus (Scopoli, 1786)							Animalia|CHARADRIIFORMES|Jacanidae	Animalia	Chordata	Aves	Charadriiformes		Jacanidae				Hydrophasianus	Hydrophasianus			chirurgus			SPECIES		Pheasant-tailed Jacana	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:25.240Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2481840	2481840	1	44	212	7192402	9314	2481839		2481840	Hydrophasianus chirurgus	Hydrophasianus chirurgus (Scopoli, 1786)	Hydrophasianus chirurgus		DWC_ARCHIVE	2025-06-12T13:57:25.240Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243808904				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC419783	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC419783	XC419783		Sreekumar Chirukandoth									call, appeared to be courtship call						PRESENT	field recording					has background sounds: Argya affinis																	2018-06-01	14:00	152	152	2018	6	1	2018-06-01						Two birds were  seen chasing around and giving out what appeared to be courtship calls; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.8319	80.0382																																																		Dinopium benghalense (Linnaeus, 1758)							Animalia|PICIFORMES|Picidae	Animalia	Chordata	Aves	Piciformes		Picidae				Dinopium	Dinopium			benghalense			SPECIES		Black-rumped Flameback	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:25.007Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	5228816	5228816	1	44	212	724	9333	5228802		5228816	Dinopium benghalense	Dinopium benghalense (Linnaeus, 1758)	Dinopium benghalense		DWC_ARCHIVE	2025-06-12T13:57:25.007Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243803881				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC412228	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC412228	XC412228		Vivek Puliyeri									call						PRESENT	field recording					has background sounds: Acridotheres tristis																	2017-11-05	07:39	309	309	2017	11	5	2017-11-05						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Muscicapa dauurica Pallas, 1811							Animalia|PASSERIFORMES|Muscicapidae	Animalia	Chordata	Aves	Passeriformes		Muscicapidae				Muscicapa	Muscicapa			dauurica			SPECIES		Asian Brown Flycatcher	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:24.985Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2492577	4408780	1	44	212	729	9322	2483240		4408780	Muscicapa latirostris	Muscicapa latirostris Raffles, 1822	Muscicapa dauurica		DWC_ARCHIVE	2025-06-12T13:57:24.985Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243803298				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC41370	David Farrow						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC41370	XC41370		David Farrow									song						PRESENT	field recording																						2002-12-07		341	341	2002	12	7	7-12-2002											ASIA				IN				Kovalam, near Madras		? m							12.772964	80.2565																																																		Mirafra affinis Blyth, 1845							Animalia|PASSERIFORMES|Alaudidae	Animalia	Chordata	Aves	Passeriformes		Alaudidae				Mirafra	Mirafra			affinis			SPECIES		Jerdon's Bush Lark	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:18.247Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5788824	5788824	1	44	212	729	7211	2490574		5788824	Mirafra affinis	Mirafra affinis Blyth, 1845	Mirafra affinis		DWC_ARCHIVE	2025-06-12T13:57:18.247Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE									LC
2243802453				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC412561	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC412561	XC412561		Sreekumar Chirukandoth									call						PRESENT	field recording																						2018-04-26	22:00	116	116	2018	4	26	2018-04-26						There were three individuals 'hissing' from near by locations. While two eventually flew down to perch on poles erected in the garden, one could only be heard. Though only the hiss could be captured in the microphone, it was preceded with a very faint moan.; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.832	80.0382																																																		Otus bakkamoena Pennant, 1769							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Otus	Otus			bakkamoena			SPECIES		Indian Scops Owl	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:25.003Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5232251	5232251	1	44	212	1450	9348	2497654		5232251	Otus bakkamoena	Otus bakkamoena Pennant, 1769	Otus bakkamoena		DWC_ARCHIVE	2025-06-12T13:57:25.003Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243802232				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC412227	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC412227	XC412227		Vivek Puliyeri									call						PRESENT	field recording																						2017-11-05	07:38	309	309	2017	11	5	2017-11-05						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Muscicapa dauurica Pallas, 1811							Animalia|PASSERIFORMES|Muscicapidae	Animalia	Chordata	Aves	Passeriformes		Muscicapidae				Muscicapa	Muscicapa			dauurica			SPECIES		Asian Brown Flycatcher	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:44.245Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2492577	4408780	1	44	212	729	9322	2483240		4408780	Muscicapa latirostris	Muscicapa latirostris Raffles, 1822	Muscicapa dauurica		DWC_ARCHIVE	2025-06-12T13:55:44.245Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243798986				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC408103	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC408103	XC408103		Sreekumar Chirukandoth									flight call						PRESENT	field recording																						2017-12-05	23:30	339	339	2017	12	5	2017-12-05						This bird was calling from a tree. As I tried to locate it it apparently flew off calling; animal seen:no; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		50 m							12.8321	80.0382																																																		Otus bakkamoena Pennant, 1769							Animalia|STRIGIFORMES|Strigidae	Animalia	Chordata	Aves	Strigiformes		Strigidae				Otus	Otus			bakkamoena			SPECIES		Indian Scops Owl	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:43.973Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	5232251	5232251	1	44	212	1450	9348	2497654		5232251	Otus bakkamoena	Otus bakkamoena Pennant, 1769	Otus bakkamoena		DWC_ARCHIVE	2025-06-12T13:55:43.973Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243797868				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC406641	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC406641	XC406641		Sreekumar Chirukandoth									song						PRESENT	field recording					has background sounds: Corvus splendens																	2018-03-11	18:30	70	70	2018	3	11	2018-03-11						A male was singing from the top of bush in what appeared to be courtship/territorial display, though no females were seen nearby. Was frequently flying up and landing on nearby bushes.  Recorded using RecForge II app and converted to .mp3 using Anyvideoconverter; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		10 m							12.936	80.1544																																																		Saxicola caprata (Linnaeus, 1766)							Animalia|PASSERIFORMES|Muscicapidae	Animalia	Chordata	Aves	Passeriformes		Muscicapidae				Saxicola	Saxicola			caprata			SPECIES		Pied Bush Chat	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:43.810Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2492519	2492519	1	44	212	729	9322	2492516		2492519	Saxicola caprata	Saxicola caprata (Linnaeus, 1766)	Saxicola caprata		DWC_ARCHIVE	2025-06-12T13:55:43.810Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243797372				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC406648	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC406648	XC406648		Sreekumar Chirukandoth									alarm call						PRESENT	field recording					has background sounds: Cinnyris asiaticus|Orthotomus sutorius|Corvus splendens																	2018-03-18	09:00	77	77	2018	3	18	2018-03-18						We were trying to wind our way through the reeds when two Yellow Bitterns were seen. One of them gave out a warning call.; animal seen:yes; playback used:no					ASIA				IN				Chennai, Kanchipuram, Tamil Nadu		20 m							12.8947	80.1456																																																		Ixobrychus sinensis (Gmelin, 1789)							Animalia|PELECANIFORMES|Ardeidae	Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Ixobrychus	Ixobrychus			sinensis			SPECIES		Yellow Bittern	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:23.504Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2480848	2480848	1	44	212	7190953	3685	2480843		2480848	Ixobrychus sinensis	Ixobrychus sinensis (Gmelin, 1789)	Ixobrychus sinensis		DWC_ARCHIVE	2025-06-12T13:57:23.504Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.1_1	Chengalpattu	LC
2243796514				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC406821	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC406821	XC406821		Sreekumar Chirukandoth									song						PRESENT	field recording					has background sounds: Ortygornis pondicerianus																	2018-03-21	10:00	80	80	2018	3	21	2018-03-21						A lone female was seen singing from the bushes on this hot windy morning.; animal seen:yes; playback used:no					ASIA				IN				Thailavaram, Kanchipuram, Tamil Nadu		40 m							12.8328	80.0331																																																		Gymnoris xanthocollis (Burton, 1838)							Animalia|PASSERIFORMES|Passeridae	Animalia	Chordata	Aves	Passeriformes		Passeridae				Gymnoris	Gymnoris			xanthocollis			SPECIES		Yellow-throated Sparrow	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:24.790Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	6100968	6100968	1	44	212	729	5264	4845742		6100968	Gymnoris xanthocollis	Gymnoris xanthocollis (Burton, 1838)	Gymnoris xanthocollis		DWC_ARCHIVE	2025-06-12T13:57:24.790Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243794586				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC404359	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC404359	XC404359		Sreekumar Chirukandoth									flight call						PRESENT	field recording					has background sounds: Argya affinis																	2018-03-01	18:00	60	60	2018	3	1	2018-03-01						A single bird was in lake 23 and as I approached , took off calling. I was ready with the smart phone; animal seen:yes; playback used:no					ASIA				IN				Kanchipuram, Tamil Nadu		40 m							12.8354	80.0341																																																		Tringa nebularia (Gunnerus, 1767)							Animalia|CHARADRIIFORMES|Scolopacidae	Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Tringa	Tringa			nebularia			SPECIES		Common Greenshank	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:55:44.415Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2481726	2481726	1	44	212	7192402	5282	2481709		2481726	Tringa nebularia	Tringa nebularia (Gunnerus, 1767)	Tringa nebularia		DWC_ARCHIVE	2025-06-12T13:55:44.415Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243790713				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC396938	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC396938	XC396938		Vivek Puliyeri									song						PRESENT	field recording					has background sounds: Pycnonotus luteolus|Dendrocitta vagabunda																	2017-11-19	08:00	323	323	2017	11	19	2017-11-19						animal seen:yes; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Copsychus fulicatus (Linnaeus, 1766)							Animalia|PASSERIFORMES|Muscicapidae	Animalia	Chordata	Aves	Passeriformes		Muscicapidae				Saxicoloides	Copsychus			fulicatus			SPECIES		Indian Robin	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:35.049Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	7341809	5788893	1	44	212	729	9322	2492530		5788893	Saxicoloides fulicatus	Saxicoloides fulicatus (Linnaeus, 1766)	Copsychus fulicatus		DWC_ARCHIVE	2025-06-12T13:56:35.049Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243790333				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC397784	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC397784	XC397784		Sreekumar Chirukandoth									call						PRESENT	field recording																						2018-01-04	12:00	4	4	2018	1	4	2018-01-04						It was calling from somewhere above in the trees; animal seen:yes; playback used:no					ASIA				IN				Kattankulathur, Kanchipuram, Tamil Nadu		50 m							12.8269	80.0351																																																		Accipiter badius (Gmelin, 1788)							Animalia|ACCIPITRIFORMES|Accipitridae	Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Accipiter	Accipiter			badius			SPECIES		Shikra	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:36.218Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	2480610	2480610	1	44	212	7191147	2877	9405810		2480610	Accipiter badius	Accipiter badius (Gmelin, 1788)	Accipiter badius		DWC_ARCHIVE	2025-06-12T13:56:36.218Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243789866				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC395626	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC395626	XC395626		Vivek Puliyeri									call						PRESENT	field recording																						2017-12-08	04:30	342	342	2017	12	8	2017-12-08						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Hierococcyx varius (Vahl, 1797)							Animalia|CUCULIFORMES|Cuculidae	Animalia	Chordata	Aves	Cuculiformes		Cuculidae				Cuculus	Hierococcyx			varius			SPECIES		Common Hawk-Cuckoo	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:56:36.269Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	7340211	5231910	1	44	212	1492	9309	2336662		5231910	Cuculus varius	Cuculus varius Vahl, 1797	Hierococcyx varius		DWC_ARCHIVE	2025-06-12T13:56:36.269Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
2243789081				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC397783	Sreekumar Chirukandoth						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC397783	XC397783		Sreekumar Chirukandoth									call, periodic 'tweee ' with a continuous muted  'chur-chur' in the background						PRESENT	field recording					has background sounds: Cinnyris asiaticus|Aegithina tiphia																	2018-01-04	12:00	4	4	2018	1	4	2018-01-04						A group was seen foraging in the undergrowth; animal seen:yes; playback used:no					ASIA				IN				Kattankulathur, Kanchipuram, Tamil Nadu		50 m							12.8269	80.0351																																																		Dumetia hyperythra (Franklin, 1831)							Animalia|PASSERIFORMES|Timaliidae	Animalia	Chordata	Aves	Passeriformes		Timaliidae				Dumetia	Dumetia			hyperythra			SPECIES		Tawny-bellied Babbler	ICZN	ACCEPTED			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:25.783Z						CONTINENT_DERIVED_FROM_COORDINATES	Sound;StillImage	true	false	2492921	2492921	1	44	212	729	3241609	2492920		2492921	Dumetia hyperythra	Dumetia hyperythra (Franklin, 1831)	Dumetia hyperythra		DWC_ARCHIVE	2025-06-12T13:57:25.783Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.8_1	Kancheepuram	IND.31.8.5_1	Sriperumbudur	LC
2243788767				CC_BY_NC_4_0			https://data.biodiversitydata.nl/xeno-canto/observation/XC396087	Vivek Puliyeri						Wildlife sounds - Birds			HUMAN_OBSERVATION				https://data.biodiversitydata.nl/xeno-canto/observation/XC396087	XC396087		Vivek Puliyeri									call						PRESENT	field recording																						2017-12-15	04:30	349	349	2017	12	15	2017-12-15						animal seen:no; playback used:no					ASIA				IN				IIT Madras, Chennai, Tamil Nadu		10 m							12.9912	80.2363																																																		Hierococcyx varius (Vahl, 1797)							Animalia|CUCULIFORMES|Cuculidae	Animalia	Chordata	Aves	Cuculiformes		Cuculidae				Cuculus	Hierococcyx			varius			SPECIES		Common Hawk-Cuckoo	ICZN	SYNONYM			b1047888-ae52-4179-9dd5-5448ea342a24	NL	2025-06-12T13:57:27.257Z						CONTINENT_DERIVED_FROM_COORDINATES	StillImage;Sound	true	false	7340211	5231910	1	44	212	1492	9309	2336662		5231910	Cuculus varius	Cuculus varius Vahl, 1797	Hierococcyx varius		DWC_ARCHIVE	2025-06-12T13:57:27.257Z	2025-06-12T13:29:26.991Z	true			false	ASIA	EUROPE	IND	India	IND.31_1	Tamil Nadu	IND.31.2_1	Chennai	IND.31.2.4_1	Mylapore Tiruvallikk	LC
